Customer_ID,Customer_Name,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
BF-1080,Bart Folk,210,6,3808.17,1,2,3,6,Potential Loyalists
JF-5565,Jill Fjeld,421,6,3776.7000000000003,1,2,3,6,Potential Loyalists
PA-9060,Pete Armstrong,178,6,3670.581,1,2,3,6,Potential Loyalists
RP-9855,Roy Phan,401,6,3569.139,1,2,3,6,Potential Loyalists
JF-5190,Jamie Frazer,150,8,3510.1679999999997,1,2,3,6,Potential Loyalists
MZ-7335,Maria Zettner,113,5,3494.226,2,1,3,6,Potential Loyalists
RH-9600,Rob Haberlin,174,8,3340.4700000000003,1,2,3,6,Potential Loyalists
CS-2175,Charles Sheldon,58,5,3340.098,2,1,3,6,Potential Loyalists
LH-7155,Logan Haushalter,128,8,3228.75,1,2,3,6,Potential Loyalists
JK-5370,Jay Kimmel,145,6,3211.452,1,2,3,6,Potential Loyalists
CR-2580,Clay Rozendal,35,5,3057.2639999999997,3,1,2,6,Potential Loyalists
DB-2910,Daniel Byrd,55,8,3051.18,2,2,2,6,Potential Loyalists
BF-1020,Barry Französisch,97,7,3006.996,2,2,2,6,Potential Loyalists
HG-4845,Harry Greene,142,9,2987.898,1,3,2,6,Potential Loyalists
SJ-10125,Sanjit Jacobs,295,9,2961.189,1,3,2,6,Potential Loyalists
SC-10725,Steven Cartwright,92,7,2944.494,2,2,2,6,Potential Loyalists
FM-4215,Filia McAdams,97,6,2935.614,2,2,2,6,Potential Loyalists
CM-2715,Craig Molinari,118,7,2838.264,2,2,2,6,Potential Loyalists
EM-4095,Eudokia Martin,132,9,2833.56,1,3,2,6,Potential Loyalists
LD-6855,Lela Donovan,81,8,2822.706,2,2,2,6,Potential Loyalists
FH-4365,Fred Hopkins,167,9,2751.348,1,3,2,6,Potential Loyalists
NG-8355,Nat Gilpin,104,7,2746.47,2,2,2,6,Potential Loyalists
AH-195,Alan Haines,279,9,2651.565,1,3,2,6,Potential Loyalists
SL-10155,Sara Luxemburg,167,14,2451.7799999999997,1,3,2,6,Potential Loyalists
JF-5295,Jason Fortune-,64,8,2433.942,2,2,2,6,Potential Loyalists
AG-675,Anna Gayman,174,10,2368.131,1,3,2,6,Potential Loyalists
DD-3570,Dorothy Dickinson,64,8,2331.4139999999998,2,2,2,6,Potential Loyalists
MR-7545,Mathew Reese,101,6,2325.24,2,2,2,6,Potential Loyalists
AR-345,Alex Russell,142,9,2301.072,1,3,2,6,Potential Loyalists
AC-615,Ann Chong,93,7,2298.432,2,2,2,6,Potential Loyalists
KH-6360,Katherine Hughes,101,7,2221.365,2,2,2,6,Potential Loyalists
JB-5400,Jennifer Braxton,83,7,2172.0299999999997,2,2,2,6,Potential Loyalists
MP-8175,Mike Pelletier,91,6,2169.174,2,2,2,6,Potential Loyalists
KT-6480,Kean Thornton,85,7,2119.74,2,2,2,6,Potential Loyalists
JH-5985,Joseph Holt,53,7,2073.48,2,2,2,6,Potential Loyalists
IM-5070,Irene Maddox,51,7,2064.066,2,2,2,6,Potential Loyalists
DH-3075,Dave Hallsten,160,10,2063.682,1,3,2,6,Potential Loyalists
TM-11490,Tony Molinari,56,8,2063.022,2,2,2,6,Potential Loyalists
RE-9405,Ricardo Emerson,72,6,1967.403,2,2,2,6,Potential Loyalists
AW-840,Anthony Witt,57,7,1947.0,2,2,2,6,Potential Loyalists
ES-4080,Erin Smith,146,9,1925.544,1,3,2,6,Potential Loyalists
TC-11475,Tony Chapman,205,9,1907.7540000000001,1,3,2,6,Potential Loyalists
EM-4140,Eugene Moren,94,6,1900.791,2,2,2,6,Potential Loyalists
CS-2505,Cindy Stewart,51,7,1894.5,2,2,2,6,Potential Loyalists
TH-11115,Thea Hudgings,120,6,1870.17,2,2,2,6,Potential Loyalists
AG-765,Anthony Garverick,115,8,1859.5320000000002,2,2,2,6,Potential Loyalists
LC-6885,Lena Creighton,210,9,1828.086,1,3,2,6,Potential Loyalists
LB-6795,Laurel Beltran,57,8,1796.115,2,2,2,6,Potential Loyalists
KN-6450,Kean Nguyen,94,8,1767.282,2,2,2,6,Potential Loyalists
PH-8790,Patricia Hirasaki,115,8,1746.8400000000001,2,2,2,6,Potential Loyalists
AG-300,Aleksandra Gannaway,99,6,1703.31,2,2,2,6,Potential Loyalists
BW-1110,Bart Watters,185,10,1696.83,1,3,2,6,Potential Loyalists
DO-3645,Doug O'Connell,42,5,1689.252,3,1,2,6,Potential Loyalists
HK-4890,Heather Kirkland,57,6,1656.966,2,2,2,6,Potential Loyalists
TS-11340,Toby Swindell,41,5,1631.316,3,1,2,6,Potential Loyalists
GH-4410,Gary Hansen,298,9,1610.22,1,3,2,6,Potential Loyalists
GM-4680,Greg Matthias,73,6,1590.402,2,2,2,6,Potential Loyalists
TB-11280,Toby Braunhardt,157,9,1574.322,1,3,2,6,Potential Loyalists
TT-11070,Ted Trevino,38,2,1572.33,3,1,2,6,Potential Loyalists
JM-5865,John Murray,71,6,1544.268,2,2,2,6,Potential Loyalists
KT-6465,Kean Takahito,106,7,1532.124,2,2,2,6,Potential Loyalists
MS-7710,Maurice Satty,64,8,1529.46,2,2,2,6,Potential Loyalists
RS-9765,Roland Schwarz,124,6,1524.1499999999999,2,2,2,6,Potential Loyalists
MF-8250,Monica Federle,63,6,1517.5500000000002,2,2,2,6,Potential Loyalists
MC-7425,Mark Cousins,36,5,1489.851,3,1,2,6,Potential Loyalists
JF-5490,Jeremy Farry,100,7,1487.385,2,2,2,6,Potential Loyalists
MS-7530,MaryBeth Skach,52,8,1456.806,2,2,2,6,Potential Loyalists
KA-6525,Kelly Andreada,94,7,1429.884,2,2,2,6,Potential Loyalists
DK-3225,Dean Katz,66,8,1407.984,2,2,2,6,Potential Loyalists
RW-9690,Robert Waldorf,99,8,1398.996,2,2,2,6,Potential Loyalists
RR-9525,Rick Reed,90,7,1376.91,2,2,2,6,Potential Loyalists
MD-7350,Maribeth Dona,83,6,1374.198,2,2,2,6,Potential Loyalists
SJ-10215,Sarah Jordon,57,9,1359.252,2,3,1,6,Potential Loyalists
MM-7920,Michael Moore,29,6,1350.03,3,2,1,6,Potential Loyalists
SM-10950,Suzanne McNair,105,9,1336.308,2,3,1,6,Potential Loyalists
GA-4515,George Ashbrook,36,7,1318.389,3,2,1,6,Potential Loyalists
CS-2355,Christine Sundaresam,56,9,1307.16,2,3,1,6,Potential Loyalists
DJ-3630,Doug Jacobs,35,6,1293.9479999999999,3,2,1,6,Potential Loyalists
CV-2295,Christina VanderZanden,86,9,1283.241,2,3,1,6,Potential Loyalists
VT-11700,Valerie Takahito,31,7,1271.442,3,2,1,6,Potential Loyalists
SW-10350,Sean Wendt,101,9,1244.454,2,3,1,6,Potential Loyalists
JK-6090,Juliana Krohn,13,5,1215.516,4,1,1,6,Potential Loyalists
LS-7230,Lycoris Saunders,100,10,1164.348,2,3,1,6,Potential Loyalists
SD-10485,Shirley Daniels,41,8,1157.3429999999998,3,2,1,6,Potential Loyalists
HA-4905,Helen Abelman,14,4,1106.604,4,1,1,6,Potential Loyalists
HE-4800,Harold Engle,37,8,1091.3220000000001,3,2,1,6,Potential Loyalists
RD-9480,Rick Duston,48,6,1061.73,3,2,1,6,Potential Loyalists
JR-6210,Justin Ritter,38,6,1033.29,3,2,1,6,Potential Loyalists
AP-720,Anne Pryor,38,6,999.699,3,2,1,6,Potential Loyalists
NS-8505,Neola Schneider,14,5,962.8530000000001,4,1,1,6,Potential Loyalists
RM-9750,Roland Murray,41,7,929.175,3,2,1,6,Potential Loyalists
JE-5475,Jeremy Ellison,28,8,914.178,3,2,1,6,Potential Loyalists
DL-2925,Daniel Lacy,38,7,831.996,3,2,1,6,Potential Loyalists
PJ-8835,Patrick Jones,43,6,801.405,3,2,1,6,Potential Loyalists
AW-930,Arthur Wiediger,38,6,782.0550000000001,3,2,1,6,Potential Loyalists
TC-11295,Toby Carlisle,13,5,730.908,4,1,1,6,Potential Loyalists
BG-1740,Bruce Geld,17,4,692.454,4,1,1,6,Potential Loyalists
EH-3990,Erica Hackney,34,6,672.489,3,2,1,6,Potential Loyalists
CL-1890,Carl Ludwig,93,9,560.745,2,3,1,6,Potential Loyalists
KC-6540,Kelly Collister,34,7,505.893,3,2,1,6,Potential Loyalists
SV-10935,Susan Vittorini,12,3,487.746,4,1,1,6,Potential Loyalists
CM-1935,Carlos Meador,49,7,459.294,3,2,1,6,Potential Loyalists
AS-90,Adam Shillingsburg,22,4,435.204,4,1,1,6,Potential Loyalists
SP-10545,Sibella Parks,19,4,418.32,4,1,1,6,Potential Loyalists
BC-1125,Becky Castell,30,6,396.042,3,2,1,6,Potential Loyalists
KC-6675,Kimberly Carter,20,3,391.842,4,1,1,6,Potential Loyalists
RS-9420,Ricardo Sperren,34,7,385.44,3,2,1,6,Potential Loyalists
LD-7005,Lisa DeCherney,44,6,361.686,3,2,1,6,Potential Loyalists
PP-8955,Paul Prost,15,3,359.061,4,1,1,6,Potential Loyalists
FG-4260,Frank Gastineau,111,9,308.211,2,3,1,6,Potential Loyalists
BK-1260,Berenike Kampe,41,6,291.564,3,2,1,6,Potential Loyalists
FH-4350,Fred Harton,15,3,110.481,4,1,1,6,Potential Loyalists
SC-10680,Steve Carroll,190,4,6344.79,1,1,3,5,Potential Loyalists
MM-7260,Magdelene Morse,132,5,5510.358,1,1,3,5,Potential Loyalists
MG-8145,Mike Gockenbach,282,3,5229.1140000000005,1,1,3,5,Potential Loyalists
CP-2340,Christine Phan,464,4,5044.65,1,1,3,5,Potential Loyalists
AB-15,Aaron Bergman,413,5,4607.13,1,1,3,5,Potential Loyalists
HM-4980,Henry MacAllister,465,5,4409.298,1,1,3,5,Potential Loyalists
MC-7275,Marc Crier,236,5,4301.043,1,1,3,5,Potential Loyalists
CC-2685,Craig Carroll,132,5,4019.4120000000003,1,1,3,5,Potential Loyalists
DB-3360,Dennis Bolton,435,2,3691.53,1,1,3,5,Potential Loyalists
RB-9465,Rick Bensley,288,3,3675.2400000000002,1,1,3,5,Potential Loyalists
BD-1770,Bryan Davis,239,5,3405.066,1,1,3,5,Potential Loyalists
AH-210,Alan Hwang,458,4,3277.11,1,1,3,5,Potential Loyalists
RB-9435,Richard Bierner,217,6,3179.154,1,2,2,5,Potential Loyalists
SC-10260,Scott Cohen,142,7,3166.518,1,2,2,5,Potential Loyalists
RH-9495,Rick Hansen,97,3,3057.21,2,1,2,5,Potential Loyalists
PO-8865,Patrick O'Donnell,353,6,2973.15,1,2,2,5,Potential Loyalists
CA-1965,Carol Adams,128,8,2883.141,1,2,2,5,Potential Loyalists
NP-8670,Nora Paige,227,6,2871.87,1,2,2,5,Potential Loyalists
EM-3960,Eric Murdock,195,8,2855.874,1,2,2,5,Potential Loyalists
HZ-4950,Henia Zydlo,209,6,2830.4159999999997,1,2,2,5,Potential Loyalists
DB-3615,Doug Bickford,108,4,2824.152,2,1,2,5,Potential Loyalists
SG-10605,Speros Goranitis,234,6,2816.067,1,2,2,5,Potential Loyalists
AC-660,Anna Chung,120,4,2676.09,2,1,2,5,Potential Loyalists
CS-2460,Chuck Sachs,203,8,2671.227,1,2,2,5,Potential Loyalists
AP-915,Arthur Prichep,93,5,2668.08,2,1,2,5,Potential Loyalists
SF-10200,Sarah Foster,142,8,2633.3160000000003,1,2,2,5,Potential Loyalists
EH-4005,Erica Hernandez,197,7,2629.674,1,2,2,5,Potential Loyalists
JR-5670,Jim Radford,129,6,2585.034,1,2,2,5,Potential Loyalists
BM-1650,Brian Moss,482,8,2537.1059999999998,1,2,2,5,Potential Loyalists
JK-6120,Julie Kriz,141,6,2513.07,1,2,2,5,Potential Loyalists
LC-6960,Lindsay Castell,192,8,2487.402,1,2,2,5,Potential Loyalists
SF-10965,Sylvia Foulston,181,6,2476.302,1,2,2,5,Potential Loyalists
RL-9615,Rob Lucas,266,8,2420.226,1,2,2,5,Potential Loyalists
EC-4050,Erin Creighton,163,7,2301.315,1,2,2,5,Potential Loyalists
JE-5745,Joel Eaton,195,7,2275.5,1,2,2,5,Potential Loyalists
CM-2160,Charles McCrossin,50,5,2245.92,2,1,2,5,Potential Loyalists
JP-5520,Jeremy Pistek,113,4,2227.524,2,1,2,5,Potential Loyalists
DM-3525,Don Miller,322,6,2191.266,1,2,2,5,Potential Loyalists
KL-6555,Kelly Lampkin,176,7,2184.06,1,2,2,5,Potential Loyalists
MG-7695,Maureen Gnade,336,7,2104.596,1,2,2,5,Potential Loyalists
HF-4995,Herbert Flentye,391,8,2099.973,1,2,2,5,Potential Loyalists
AM-360,Alice McCarthy,176,6,2035.827,1,2,2,5,Potential Loyalists
SC-10770,Stewart Carmichael,185,7,2033.208,1,2,2,5,Potential Loyalists
PG-8895,Paul Gonzalez,300,6,1981.302,1,2,2,5,Potential Loyalists
KB-6240,Karen Bern,202,7,1945.32,1,2,2,5,Potential Loyalists
SC-10440,Shaun Chance,93,4,1929.081,2,1,2,5,Potential Loyalists
LB-6735,Larry Blacks,138,7,1897.95,1,2,2,5,Potential Loyalists
JJ-5760,Joel Jenkins,269,6,1890.126,1,2,2,5,Potential Loyalists
JB-6000,Joy Bell-,175,7,1881.006,1,2,2,5,Potential Loyalists
RH-9510,Rick Huthwaite,701,7,1837.788,1,2,2,5,Potential Loyalists
LP-7080,Liz Pelletier,185,7,1831.338,1,2,2,5,Potential Loyalists
GB-4575,Giulietta Baptist,210,6,1821.912,1,2,2,5,Potential Loyalists
AH-690,Anna Häberlin,59,5,1817.898,2,1,2,5,Potential Loyalists
JS-5880,John Stevenson,209,6,1745.997,1,2,2,5,Potential Loyalists
EJ-3720,Ed Jacobs,157,8,1727.964,1,2,2,5,Potential Loyalists
KH-6690,Kristen Hastings,239,7,1696.014,1,2,2,5,Potential Loyalists
RC-9960,Ryan Crowe,113,5,1639.965,2,1,2,5,Potential Loyalists
BD-1560,Brendan Dodson,91,5,1564.02,2,1,2,5,Potential Loyalists
FC-4245,Frank Carlisle,492,6,1540.6380000000001,1,2,2,5,Potential Loyalists
BT-1530,Bradley Talbott,353,7,1535.781,1,2,2,5,Potential Loyalists
EK-3795,Eileen Kiefer,213,6,1531.083,1,2,2,5,Potential Loyalists
CC-2670,Craig Carreira,147,6,1527.5819999999999,1,2,2,5,Potential Loyalists
PN-8775,Parhena Norris,54,5,1522.1100000000001,2,1,2,5,Potential Loyalists
NC-8415,Nathan Cano,107,5,1503.426,2,1,2,5,Potential Loyalists
DL-2865,Dan Lawera,203,7,1502.964,1,2,2,5,Potential Loyalists
MT-7815,Meg Tillman,177,6,1500.588,1,2,2,5,Potential Loyalists
SW-10275,Scott Williamson,50,5,1480.578,2,1,2,5,Potential Loyalists
GA-4725,Guy Armstrong,71,4,1460.796,2,1,2,5,Potential Loyalists
PM-9135,Peter McVee,302,6,1429.296,1,2,2,5,Potential Loyalists
SG-10890,Susan Gilcrest,401,6,1424.778,1,2,2,5,Potential Loyalists
PS-8970,Paul Stevenson,125,4,1395.948,2,1,2,5,Potential Loyalists
TS-11085,Thais Sissman,220,8,1390.68,1,2,2,5,Potential Loyalists
DF-3135,David Flashing,44,4,1301.652,3,1,1,5,Potential Loyalists
SB-10185,Sarah Brown,79,7,1268.436,2,2,1,5,Potential Loyalists
EB-4170,Evan Bailliet,55,6,1267.6200000000001,2,2,1,5,Potential Loyalists
MH-8115,Mick Hernandez,59,7,1260.702,2,2,1,5,Potential Loyalists
MK-7905,Michael Kennedy,150,11,1244.955,1,3,1,5,Potential Loyalists
PW-9240,Pierre Wener,62,7,1237.53,2,2,1,5,Potential Loyalists
CR-2820,Cyra Reiten,56,8,1188.012,2,2,1,5,Potential Loyalists
HW-4935,Helen Wasserman,57,7,1174.824,2,2,1,5,Potential Loyalists
CG-2520,Claire Gute,120,7,1116.204,2,2,1,5,Potential Loyalists
KC-6255,Karen Carlisle,58,8,1094.358,2,2,1,5,Potential Loyalists
PW-9030,Pauline Webber,58,7,1081.002,2,2,1,5,Potential Loyalists
LE-6810,Laurel Elliston,64,6,1049.52,2,2,1,5,Potential Loyalists
HM-4860,Harry Marie,35,4,1042.77,3,1,1,5,Potential Loyalists
EM-3810,Eleni McCrary,59,6,1032.879,2,2,1,5,Potential Loyalists
EH-3765,Edward Hooks,129,9,1010.382,1,3,1,5,Potential Loyalists
MC-7845,Michael Chen,35,4,991.728,3,1,1,5,Potential Loyalists
BS-1365,Bill Shonely,38,5,957.63,3,1,1,5,Potential Loyalists
ST-10530,Shui Tom,96,6,943.26,2,2,1,5,Potential Loyalists
SS-10590,Sonia Sunley,29,3,940.38,3,1,1,5,Potential Loyalists
DB-3270,Deborah Brumfield,49,2,886.23,3,1,1,5,Potential Loyalists
JG-5310,Jason Gross,44,5,836.994,3,1,1,5,Potential Loyalists
PS-9045,Penelope Sewall,62,7,829.356,2,2,1,5,Potential Loyalists
BB-990,Barry Blumstein,51,7,822.288,2,2,1,5,Potential Loyalists
FP-4320,Frank Preis,28,5,816.582,3,1,1,5,Potential Loyalists
HA-4920,Helen Andreada,91,6,670.674,2,2,1,5,Potential Loyalists
MS-7770,Maxwell Schwartz,99,6,538.56,2,2,1,5,Potential Loyalists
KD-6345,Katherine Ducich,58,6,536.46,2,2,1,5,Potential Loyalists
ED-3885,Emily Ducich,57,8,525.474,2,2,1,5,Potential Loyalists
RK-9300,Ralph Kennedy,29,4,519.12,3,1,1,5,Potential Loyalists
BG-1695,Brooke Gillingham,45,5,488.84999999999997,3,1,1,5,Potential Loyalists
DW-3585,Dorothy Wardle,29,4,461.87399999999997,3,1,1,5,Potential Loyalists
BT-1395,Bill Tyler,34,4,448.848,3,1,1,5,Potential Loyalists
VP-11730,Victor Preis,29,4,432.0,3,1,1,5,Potential Loyalists
TZ-11580,Tracy Zic,49,5,403.014,3,1,1,5,Potential Loyalists
SR-10425,Sharelle Roach,45,5,281.20799999999997,3,1,1,5,Potential Loyalists
RB-9795,Ross Baird,31,5,255.288,3,1,1,5,Potential Loyalists
CJ-2010,Caroline Jumper,47,3,223.56,3,1,1,5,Potential Loyalists
KM-6660,Khloe Miller,31,3,188.544,3,1,1,5,Potential Loyalists
JE-5715,Joe Elijah,87,7,180.29999999999998,2,2,1,5,Potential Loyalists
MF-7665,Maureen Fritzler,49,3,161.91,3,1,1,5,Potential Loyalists
AB-150,Aimee Bixby,399,4,3143.88,1,1,2,4,At Risk
EB-3705,Ed Braxton,399,3,3141.63,1,1,2,4,At Risk
BW-1200,Ben Wallace,134,4,3105.816,1,1,2,4,At Risk
SG-10470,Sheri Gordon,129,3,3086.67,1,1,2,4,At Risk
KM-6720,Kunst Miller,350,3,2928.654,1,1,2,4,At Risk
JL-5505,Jeremy Lonsdale,342,3,2729.3399999999997,1,1,2,4,At Risk
EM-4200,Evan Minnotte,152,4,2585.898,1,1,2,4,At Risk
TR-11325,Toby Ritter,169,4,2395.716,1,1,2,4,At Risk
NK-8490,Neil Knudson,207,4,2395.35,1,1,2,4,At Risk
TB-11055,Ted Butterfield,325,3,2355.138,1,1,2,4,At Risk
TC-11535,Tracy Collins,371,4,2214.9719999999998,1,1,2,4,At Risk
DB-3660,Duane Benoit,238,3,2207.712,1,1,2,4,At Risk
KM-6375,Katherine Murray,322,5,2124.699,1,1,2,4,At Risk
TS-11505,Tony Sayre,288,4,2123.946,1,1,2,4,At Risk
AA-480,Andrew Allen,315,5,2063.493,1,1,2,4,At Risk
TS-11610,Troy Staebel,176,5,2011.14,1,1,2,4,At Risk
JL-5850,John Lucas,698,4,2003.598,1,1,2,4,At Risk
SB-10290,Sean Braxton,192,5,1975.404,1,1,2,4,At Risk
TP-11415,Tom Prescott,642,4,1950.9479999999999,1,1,2,4,At Risk
JS-5685,Jim Sink,143,5,1944.06,1,1,2,4,At Risk
TH-11100,Thea Hendricks,254,4,1856.19,1,1,2,4,At Risk
CD-1920,Carlos Daly,315,4,1821.219,1,1,2,4,At Risk
RR-9315,Ralph Ritter,233,4,1820.85,1,1,2,4,At Risk
TB-11625,Trudy Brown,399,5,1810.752,1,1,2,4,At Risk
KH-6630,Ken Heidel,327,5,1795.866,1,1,2,4,At Risk
SC-10230,Scot Coram,195,3,1793.907,1,1,2,4,At Risk
MY-7380,Maribeth Yedwab,323,4,1745.5739999999998,1,1,2,4,At Risk
CM-2445,Chuck Magee,349,4,1741.578,1,1,2,4,At Risk
NF-8595,Nicole Fjeld,513,5,1731.936,1,1,2,4,At Risk
SM-10905,Susan MacKendrick,133,5,1711.992,1,1,2,4,At Risk
PS-8760,Pamela Stobb,348,5,1706.202,1,1,2,4,At Risk
AS-240,Alan Shonely,499,5,1686.51,1,1,2,4,At Risk
MH-7290,Marc Harrigan,738,3,1685.34,1,1,2,4,At Risk
BS-1755,Bruce Stewart,296,5,1679.76,1,1,2,4,At Risk
CS-2490,Cindy Schnelling,170,3,1664.13,1,1,2,4,At Risk
MA-7560,Matt Abelman,233,4,1628.166,1,1,2,4,At Risk
JK-5205,Jamie Kunitz,592,5,1617.6,1,1,2,4,At Risk
AS-45,Aaron Smayling,234,3,1616.334,1,1,2,4,At Risk
VP-11760,Victoria Pisteka,237,3,1615.662,1,1,2,4,At Risk
CA-2055,Cathy Armstrong,259,3,1601.73,1,1,2,4,At Risk
JS-6030,Joy Smith,219,4,1573.038,1,1,2,4,At Risk
SC-10380,Shahid Collister,276,4,1556.16,1,1,2,4,At Risk
MC-7590,Matt Collister,337,3,1554.06,1,1,2,4,At Risk
NM-8520,Neoma Murray,159,1,1540.53,1,1,2,4,At Risk
LW-7215,Luke Weiss,133,5,1522.014,1,1,2,4,At Risk
ON-8715,Odella Nelson,460,5,1507.758,1,1,2,4,At Risk
HH-5010,Hilary Holden,197,3,1497.57,1,1,2,4,At Risk
CA-2775,Cynthia Arntzen,310,4,1485.897,1,1,2,4,At Risk
SC-10695,Steve Chapman,175,4,1468.8990000000001,1,1,2,4,At Risk
KD-6495,Keith Dawkins,399,4,1454.76,1,1,2,4,At Risk
CM-2190,Charlotte Melton,153,4,1451.49,1,1,2,4,At Risk
CW-1905,Carl Weiss,385,4,1436.31,1,1,2,4,At Risk
CC-2550,Clay Cheatham,272,5,1433.3999999999999,1,1,2,4,At Risk
PO-8850,Patrick O'Brill,128,4,1432.9859999999999,1,1,2,4,At Risk
CL-2700,Craig Leslie,142,4,1432.374,1,1,2,4,At Risk
SC-10845,Sung Chung,54,4,1368.1200000000001,2,1,1,4,At Risk
MS-7365,Maribeth Schnelling,112,5,1365.54,2,1,1,4,At Risk
JL-5175,James Lanier,125,5,1353.09,2,1,1,4,At Risk
AM-705,Anne McFarland,137,6,1303.77,1,2,1,4,At Risk
DK-2895,Dana Kaydos,147,6,1292.13,1,2,1,4,At Risk
RP-9270,Rachel Payne,287,6,1274.352,1,2,1,4,At Risk
TP-11130,Theone Pippenger,140,6,1261.449,1,2,1,4,At Risk
NC-8535,Nick Crebassa,139,7,1250.871,1,2,1,4,At Risk
PC-8745,Pamela Coakley,58,5,1246.56,2,1,1,4,At Risk
DW-3540,Don Weiss,55,4,1216.587,2,1,1,4,At Risk
HP-4815,Harold Pawlan,64,5,1196.682,2,1,1,4,At Risk
MH-7620,Matt Hagelstein,246,7,1179.666,1,2,1,4,At Risk
CC-2145,Charles Crestani,505,6,1158.18,1,2,1,4,At Risk
JM-5265,Janet Molinari,121,4,1131.912,2,1,1,4,At Risk
TS-11160,Theresa Swint,106,5,1130.07,2,1,1,4,At Risk
HJ-4875,Heather Jas,311,6,1121.22,1,2,1,4,At Risk
TB-11190,Thomas Brumley,115,4,1115.3700000000001,2,1,1,4,At Risk
BP-1155,Becky Pak,262,6,1110.78,1,2,1,4,At Risk
GT-4710,Greg Tran,56,4,1079.0639999999999,2,1,1,4,At Risk
SG-10080,Sandra Glassco,370,6,1078.728,1,2,1,4,At Risk
NB-8580,Nicole Brennan,429,7,1059.477,1,2,1,4,At Risk
IL-5100,Ivan Liston,164,7,1052.808,1,2,1,4,At Risk
ML-7395,Marina Lichtenstein,133,7,1049.4,1,2,1,4,At Risk
CD-2790,Cynthia Delaney,132,7,1030.788,1,2,1,4,At Risk
AC-450,Amy Cox,182,7,1026.597,1,2,1,4,At Risk
CC-2100,Chad Cunningham,61,5,1020.048,2,1,1,4,At Risk
BF-1275,Beth Fritzler,129,7,1009.9739999999999,1,2,1,4,At Risk
GG-4650,Greg Guthrie,104,5,1000.422,2,1,1,4,At Risk
LH-7020,Lisa Hazard,59,3,973.212,2,1,1,4,At Risk
LS-7245,Lynn Smith,218,6,953.151,1,2,1,4,At Risk
CK-2205,Chloris Kastensmidt,80,5,950.697,2,1,1,4,At Risk
RF-9735,Roland Fjeld,119,3,950.13,2,1,1,4,At Risk
PK-8910,Paul Knutson,122,4,948.456,2,1,1,4,At Risk
EB-3750,Edward Becker,185,6,939.153,1,2,1,4,At Risk
MO-7950,Michael Oakman,99,3,933.192,2,1,1,4,At Risk
SC-10095,Sanjit Chand,226,7,918.522,1,2,1,4,At Risk
BF-1170,Ben Ferrer,194,6,904.9200000000001,1,2,1,4,At Risk
SP-10920,Susan Pistek,108,4,896.391,2,1,1,4,At Risk
JM-5580,Jill Matthias,50,5,880.3230000000001,2,1,1,4,At Risk
TP-11565,Tracy Poddar,104,5,857.37,2,1,1,4,At Risk
FA-4230,Frank Atkinson,185,6,814.572,1,2,1,4,At Risk
BT-1680,Brian Thompson,58,4,807.36,2,1,1,4,At Risk
JS-5595,Jill Stevenson,680,6,806.691,1,2,1,4,At Risk
GH-4485,Gene Hale,86,4,794.622,2,1,1,4,At Risk
GM-4695,Greg Maxwell,223,7,791.502,1,2,1,4,At Risk
SP-10650,Stephanie Phelps,170,6,770.895,1,2,1,4,At Risk
GK-4620,Grace Kelly,101,4,764.601,2,1,1,4,At Risk
PL-8925,Paul Lucas,50,3,759.21,2,1,1,4,At Risk
JE-5610,Jim Epp,176,6,756.855,1,2,1,4,At Risk
TZ-11445,Tom Zandusky,369,7,745.14,1,2,1,4,At Risk
EN-3780,Edward Nazzal,206,8,734.856,1,2,1,4,At Risk
MC-8100,Mick Crebagga,105,3,659.34,2,1,1,4,At Risk
AA-375,Allen Armold,254,8,654.492,1,2,1,4,At Risk
SE-10110,Sanjit Engle,79,3,613.71,2,1,1,4,At Risk
JC-5340,Jasper Cacioppo,143,6,606.105,1,2,1,4,At Risk
VF-11715,Vicky Freymann,95,4,602.352,2,1,1,4,At Risk
RF-9840,Roy Französisch,139,6,571.722,1,2,1,4,At Risk
AR-405,Allen Rosenblatt,223,6,571.11,1,2,1,4,At Risk
MP-7965,Michael Paige,197,8,567.093,1,2,1,4,At Risk
AR-540,Andy Reiter,222,8,561.6,1,2,1,4,At Risk
FC-4335,Fred Chung,111,4,550.95,2,1,1,4,At Risk
GB-4530,George Bell,114,5,525.9,2,1,1,4,At Risk
DB-2970,Darren Budd,58,4,513.03,2,1,1,4,At Risk
RA-9885,Ruben Ausman,126,8,503.26800000000003,1,2,1,4,At Risk
EP-3915,Emily Phan,76,3,487.95000000000005,2,1,1,4,At Risk
AG-390,Allen Goldenen,113,4,473.112,2,1,1,4,At Risk
TS-11655,Trudy Schmidt,203,6,452.88,1,2,1,4,At Risk
NB-8655,Nona Balk,111,5,434.616,2,1,1,4,At Risk
CM-1815,Candace McMahon,62,5,431.874,2,1,1,4,At Risk
RB-9360,Raymond Buch,94,4,404.508,2,1,1,4,At Risk
AT-735,Annie Thurman,70,5,403.65000000000003,2,1,1,4,At Risk
BF-1215,Benjamin Farhat,118,5,398.91900000000004,2,1,1,4,At Risk
QJ-9255,Quincy Jones,62,5,387.051,2,1,1,4,At Risk
DB-3210,Dean Braden,583,7,387.021,1,2,1,4,At Risk
EM-3825,Elizabeth Moffitt,483,6,378.258,1,2,1,4,At Risk
HG-4965,Henry Goldwyn,100,5,354.588,2,1,1,4,At Risk
