Product_ID,Product_Name,Order_ID,Order_Date,Customer_ID,Customer_Name,Sales,Profit,Quantity,Discount,Product_Cost
FUR-BO-10002964,"Dania Floating Shelf Set, Pine",ID-2014-20058,2014-06-18,SV-20365,Seth Vernon,537.71,-213.5,5,37.0,751.2
OFF-AP-10004274,"Hamilton Beach Blender, Black",ID-2014-20058,2014-06-18,SV-20365,Seth Vernon,175.47,35.88,3,17.0,139.59
OFF-LA-10003273,"Harbour Creations Color Coded Labels, Adjustable",ID-2014-20058,2014-06-18,SV-20365,Seth Vernon,45.79,-35.57,8,47.0,81.36
OFF-ST-10002161,"Tenex Trays, Single Width",ID-2014-20058,2014-06-18,SV-20365,Seth Vernon,143.74,-13.61,5,47.0,157.35
TEC-CO-10004507,"Brother Fax and Copier, Digital",ID-2014-38944,2014-06-18,RC-19960,Ryan Crowe,533.25,206.37,3,7.0,326.88
OFF-PA-10002771,"SanDisk Parchment Paper, Premium",ID-2014-38944,2014-06-18,RC-19960,Ryan Crowe,70.85,-26.83,8,47.0,97.68
OFF-SU-10000866,"Elite Trimmer, Serrated",ID-2014-65754,2014-06-18,JP-15520,Jeremy Pistek,103.6,2.26,3,10.0,101.34
OFF-PA-10003338,"Enermax Parchment Paper, Recycled",ID-2014-65754,2014-06-18,JP-15520,Jeremy Pistek,96.39,41.58,7,10.0,54.81
FUR-TA-10003510,"Hon Computer Table, Fully Assembled",ID-2014-65754,2014-06-18,JP-15520,Jeremy Pistek,345.6,9.87,1,30.0,335.73
FUR-CH-10002626,"Hon Steel Folding Chair, Adjustable",ID-2014-65754,2014-06-18,JP-15520,Jeremy Pistek,75.52,32.71,1,10.0,42.81
OFF-BI-10000777,"Ibico Binder Covers, Clear",ID-2014-65754,2014-06-18,JP-15520,Jeremy Pistek,23.6,2.6,2,10.0,21.0
FUR-FU-10000306,"Rubbermaid Clock, Duo Pack",ID-2014-65754,2014-06-18,JP-15520,Jeremy Pistek,135.59,-6.07,3,10.0,141.66
TEC-CO-10003813,"Sharp Ink, Color",ID-2014-86173,2014-06-18,CS-12490,Cindy Schnelling,302.04,-151.08,4,40.0,453.12
TEC-CO-10001407,"Canon Ink, Digital",IN-2014-16852,2014-06-18,GW-14605,Giulietta Weimer,587.16,146.76,4,0.0,440.4
TEC-AC-10002533,"Enermax Memory Card, USB",IN-2014-16852,2014-06-18,GW-14605,Giulietta Weimer,458.4,73.32,4,0.0,385.08
FUR-BO-10004699,"Dania 3-Shelf Cabinet, Mobile",IN-2014-17426,2014-06-18,DS-13030,Darrin Sayre,863.82,0.0,6,0.0,863.82
OFF-LA-10000108,"Harbour Creations Color Coded Labels, Laser Printer Compatible",IN-2014-18791,2014-06-18,TS-21205,Thomas Seio,64.5,22.5,5,0.0,42.0
OFF-EN-10003715,"Kraft Manila Envelope, Set of 50",IN-2014-18791,2014-06-18,TS-21205,Thomas Seio,79.47,9.45,3,0.0,70.02
FUR-CH-10002966,"Harbour Creations Swivel Stool, Red",IN-2014-29116,2014-06-18,PH-18790,Patricia Hirasaki,180.12,5.4,1,0.0,174.72
OFF-BI-10000089,"Wilson Jones 3-Hole Punch, Recycled",IN-2014-34534,2014-06-18,SC-20770,Stewart Carmichael,48.2,19.27,2,15.0,28.92
OFF-FA-10000697,"Advantus Rubber Bands, 12 Pack",IN-2014-41212,2014-06-18,JG-15805,John Grady,25.47,-15.93,3,47.0,41.4
OFF-AR-10004900,"Boston Canvas, Easy-Erase",IN-2014-41212,2014-06-18,JG-15805,John Grady,118.06,-12.98,3,27.0,131.04
OFF-LA-10000688,"Harbour Creations Shipping Labels, Laser Printer Compatible",IN-2014-41212,2014-06-18,JG-15805,John Grady,18.22,-3.11,3,47.0,21.33
FUR-CH-10001684,"Office Star Rocking Chair, Adjustable",IN-2014-41212,2014-06-18,JG-15805,John Grady,523.41,-179.34,5,27.0,702.75
OFF-BI-10003475,"Wilson Jones Index Tab, Recycled",IN-2014-41212,2014-06-18,JG-15805,John Grady,22.61,7.85,4,17.0,14.76
TEC-CO-10001204,"Sharp Copy Machine, Color",IN-2014-57984,2014-06-18,CS-12505,Cindy Stewart,963.36,154.08,4,0.0,809.28
FUR-BO-10002510,"Safco 3-Shelf Cabinet, Traditional",IN-2014-58733,2014-06-18,AJ-10960,Astrea Jones,607.82,60.74,4,10.0,547.08
OFF-SU-10000496,"Fiskars Scissors, Steel",IN-2014-66755,2014-06-18,TP-21130,Theone Pippenger,101.52,26.97,5,10.0,74.55
FUR-CH-10002872,"SAFCO Executive Leather Armchair, Adjustable",IN-2014-66755,2014-06-18,TP-21130,Theone Pippenger,835.06,-27.86,2,10.0,862.92
OFF-PA-10001835,"SanDisk Computer Printout Paper, 8.5 x 11",IN-2014-66755,2014-06-18,TP-21130,Theone Pippenger,122.15,-13.57,4,10.0,135.72
OFF-LA-10004234,"Smead File Folder Labels, 5000 Label Set",IN-2014-66755,2014-06-18,TP-21130,Theone Pippenger,16.69,-0.95,2,10.0,17.64
OFF-FA-10001026,"Stockwell Paper Clips, Assorted Sizes",IN-2014-66755,2014-06-18,TP-21130,Theone Pippenger,72.9,0.0,6,10.0,72.9
OFF-BI-10000206,"Wilson Jones Binder Covers, Economy",IN-2014-66755,2014-06-18,TP-21130,Theone Pippenger,30.21,10.05,3,10.0,20.16
OFF-AR-10001850,"BIC Highlighters, Fluorescent",IN-2014-71788,2014-06-18,CW-11905,Carl Weiss,90.86,2.96,5,10.0,87.9
TEC-CO-10002697,"Brother Wireless Fax, High-Speed",IN-2014-79271,2014-06-18,PF-19225,Phillip Flathmann,350.62,82.93,1,7.0,267.69
TEC-CO-10001192,"HP Personal Copier, Digital",IT-2014-1036058,2014-06-18,GM-14695,Greg Maxwell,123.93,-84.33,2,50.0,208.26
OFF-AP-10000934,"Hamilton Beach Stove, Black",IT-2014-1036058,2014-06-18,GM-14695,Greg Maxwell,1950.37,-1121.69,9,60.0,3072.06
TEC-MA-10000811,"Okidata Phone, Durable",IT-2014-1036058,2014-06-18,GM-14695,Greg Maxwell,130.46,-73.12,3,50.0,203.58
OFF-ST-10001576,"Tenex Folders, Blue",IT-2014-3322102,2014-06-18,CR-12625,Corey Roper,27.86,-3.28,2,40.0,31.14
OFF-BI-10002459,"Cardinal Binding Machine, Recycled",IT-2014-4142742,2014-06-18,DW-13585,Dorothy Wardle,100.26,-58.26,4,50.0,158.52
TEC-PH-10003492,"Cisco Audio Dock, Full Size",IT-2014-4142742,2014-06-18,DW-13585,Dorothy Wardle,192.53,-275.11,3,65.0,467.64
OFF-AR-10002485,"Boston Markers, Easy-Erase",IT-2014-5245370,2014-06-18,TS-21610,Troy Staebel,133.2,11.85,5,0.0,121.35
OFF-AP-10000584,"Breville Refrigerator, Silver",IT-2014-5245370,2014-06-18,TS-21610,Troy Staebel,1560.24,421.2,3,0.0,1139.04
FUR-FU-10002521,"Tenex Stacking Tray, Black",IT-2014-5245370,2014-06-18,TS-21610,Troy Staebel,35.41,-8.09,2,30.0,43.5
FUR-BUS-10002040,"Bush Library with Doors, Mobile",IZ-2014-2150,2014-06-18,EH-4185,Evan Henry,1467.36,469.44,4,0.0,997.92
FUR-OFF-10001552,"Office Star Bag Chairs, Set of Two",IZ-2014-2150,2014-06-18,EH-4185,Evan Henry,57.69,2.88,1,0.0,54.81
OFF-SME-10001761,"Smead Shelving, Industrial",MG-2014-2270,2014-06-18,MP-7965,Michael Paige,49.41,11.85,1,0.0,37.56
OFF-ACC-10004871,"Acco Binder Covers, Economy",MO-2014-890,2014-06-18,AB-600,Ann Blume,26.64,10.92,2,0.0,15.72
OFF-ACC-10003788,"Acco Hole Reinforcements, Clear",MO-2014-890,2014-06-18,AB-600,Ann Blume,6.12,0.24,1,0.0,5.88
OFF-CAR-10002054,"Cardinal Hole Reinforcements, Economy",MO-2014-890,2014-06-18,AB-600,Ann Blume,42.72,17.28,8,0.0,25.44
FUR-IKE-10003682,"Ikea Corner Shelving, Metal",MO-2014-890,2014-06-18,AB-600,Ann Blume,245.04,9.78,2,0.0,235.26
OFF-SAN-10002484,"Sanford Canvas, Blue",MO-2014-890,2014-06-18,AB-600,Ann Blume,101.04,29.28,2,0.0,71.76
OFF-STA-10004108,"Stanley Canvas, Easy-Erase",MO-2014-890,2014-06-18,AB-600,Ann Blume,49.74,11.91,1,0.0,37.83
OFF-BI-10002727,"Wilson Jones Binding Machine, Clear",MX-2014-117590,2014-06-18,EH-13990,Erica Hackney,161.4,35.5,5,0.0,125.9
TEC-CO-10003541,"HP Copy Machine, Color",MX-2014-120607,2014-06-18,SP-20650,Stephanie Phelps,326.19,64.71,2,0.2,261.48
OFF-ST-10004296,"Rogers Box, Single Width",MX-2014-120607,2014-06-18,SP-20650,Stephanie Phelps,80.0,34.4,5,0.0,45.6
FUR-FU-10003150,"Eldon Door Stop, Erganomic",MX-2014-137365,2014-06-18,PS-18760,Pamela Stobb,39.02,-1.98,2,40.0,41.0
OFF-FA-10002247,"OIC Paper Clips, Bulk Pack",MX-2014-137365,2014-06-18,PS-18760,Pamela Stobb,76.96,9.92,8,0.0,67.04
FUR-BO-10000636,"Dania Floating Shelf Set, Metal",MX-2014-148509,2014-06-18,TG-21640,Trudy Glocke,540.19,141.79,6,20.0,398.4
OFF-BI-10000335,"Cardinal 3-Hole Punch, Durable",MX-2014-161949,2014-06-18,AC-10450,Amy Cox,64.64,2.4,4,20.0,62.24
TEC-CO-10002271,"Sharp Fax Machine, Laser",MX-2014-168550,2014-06-18,ZD-21925,Zuschuss Donatelli,590.12,69.74,3,0.2,520.38
FUR-BUS-10001243,"Bush Classic Bookcase, Pine",NI-2014-1150,2014-06-18,NC-8415,Nathan Cano,248.42,-173.92,2,70.0,422.34
OFF-GRE-10000328,"Green Bar Parchment Paper, Premium",NI-2014-1150,2014-06-18,NC-8415,Nathan Cano,5.0,-11.2,1,70.0,16.2
FUR-BAR-10001039,"Barricks Coffee Table, Fully Assembled",NI-2014-2700,2014-06-18,PR-8880,Patrick Ryan,90.89,-166.66,1,70.0,257.55
OFF-ADV-10001451,"Advantus Clamps, Assorted Sizes",NI-2014-6890,2014-06-18,DW-3585,Dorothy Wardle,30.13,-57.35,6,70.0,87.48
OFF-STA-10002719,"Stanley Pencil Sharpener, Easy-Erase",NI-2014-6890,2014-06-18,DW-3585,Dorothy Wardle,7.81,-9.38,1,70.0,17.19
FUR-DEF-10002865,"Deflect-O Light Bulb, Erganomic",PL-2014-5990,2014-06-18,EH-4005,Erica Hernandez,17.61,8.79,1,0.0,8.82
FUR-HON-10002837,"Hon Round Table, with Bottom Storage",PL-2014-5990,2014-06-18,EH-4005,Erica Hernandez,1031.82,20.58,2,0.0,1011.24
TEC-KON-10001388,"Konica Printer, Red",PL-2014-5990,2014-06-18,EH-4005,Erica Hernandez,529.98,238.44,2,0.0,291.54
OFF-OIC-10002160,"OIC Rubber Bands, 12 Pack",PL-2014-5990,2014-06-18,EH-4005,Erica Hernandez,33.0,15.84,2,0.0,17.16
OFF-WIL-10003933,"Wilson Jones Binder Covers, Durable",RO-2014-2500,2014-06-18,HH-5010,Hilary Holden,12.69,5.82,1,0.0,6.87
TEC-KON-10000837,"Konica Printer, Durable",SA-2014-3590,2014-06-18,CK-2325,Christine Kargatis,267.96,77.7,1,0.0,190.26
OFF-STO-10002026,"Stockwell Clamps, Bulk Pack",SA-2014-3590,2014-06-18,CK-2325,Christine Kargatis,226.08,18.0,12,0.0,208.08
OFF-ACC-10000307,"Acco Index Tab, Clear",TU-2014-2440,2014-06-18,LH-6750,Larry Hughes,3.22,-1.46,1,60.0,4.68
TEC-CAN-10004697,"Canon Fax and Copier, Digital",TU-2014-2440,2014-06-18,LH-6750,Larry Hughes,76.39,-93.59,1,60.0,169.98
OFF-ROG-10001340,"Rogers File Cart, Industrial",TU-2014-7000,2014-06-18,MD-7860,Michael Dominguez,56.64,-60.9,1,60.0,117.54
OFF-WIL-10002772,"Wilson Jones 3-Hole Punch, Durable",TU-2014-7000,2014-06-18,MD-7860,Michael Dominguez,23.59,-23.03,2,60.0,46.62
OFF-AVE-10003465,"Avery Binder, Economy",TZ-2014-3450,2014-06-18,JF-5295,Jason Fortune-,12.9,5.01,1,0.0,7.89
OFF-ROG-10001340,"Rogers File Cart, Industrial",TZ-2014-3450,2014-06-18,JF-5295,Jason Fortune-,127.44,9.9,1,10.0,117.54
OFF-SAN-10004232,"Sanford Markers, Fluorescent",TZ-2014-3450,2014-06-18,JF-5295,Jason Fortune-,24.51,9.78,1,0.0,14.73
OFF-ACC-10003265,"Accos Rubber Bands, Bulk Pack",TZ-2014-5290,2014-06-18,AG-900,Arthur Gainer,133.44,65.28,8,0.0,68.16
TEC-MOT-10001927,"Motorola Speaker Phone, VoIP",TZ-2014-5290,2014-06-18,AG-900,Arthur Gainer,116.88,-7.8,1,10.0,124.68
TEC-OKI-10004735,"Okidata Receipt Printer, Wireless",TZ-2014-5290,2014-06-18,AG-900,Arthur Gainer,1106.19,208.89,10,10.0,897.3
OFF-SAN-10002015,"Sanford Pens, Water Color",TZ-2014-5290,2014-06-18,AG-900,Arthur Gainer,14.28,6.54,1,0.0,7.74
TEC-BEL-10004950,"Belkin Numeric Keypad, Erganomic",UP-2014-8060,2014-06-18,PJ-9015,Pauline Johnson,474.0,9.36,8,0.0,464.64
FUR-HAR-10000870,"Harbour Creations Bag Chairs, Black",UP-2014-8060,2014-06-18,PJ-9015,Pauline Johnson,59.19,5.31,1,0.0,53.88
TEC-CO-10003568,"HP Copy Machine, Color",US-2014-109617,2014-06-18,SP-20650,Stephanie Phelps,130.08,-131.4,2,60.2,261.48
OFF-ST-10004326,"Rogers Box, Single Width",US-2014-109617,2014-06-18,SP-20650,Stephanie Phelps,32.0,-13.6,5,60.0,45.6
FUR-FU-10000546,"Eldon Door Stop, Erganomic",US-2014-114237,2014-06-18,PS-18760,Pamela Stobb,26.02,-14.98,2,60.0,41.0
OFF-FA-10000196,"OIC Paper Clips, Bulk Pack",US-2014-114237,2014-06-18,PS-18760,Pamela Stobb,30.78,-36.26,8,60.0,67.04
TEC-AC-10000097,"Belkin Mouse, Programmable",US-2014-125346,2014-06-18,MC-17425,Mark Cousins,45.02,-1.14,2,20.0,46.16
OFF-LA-10003285,"Avery Removable Labels, Adjustable",US-2014-127586,2014-06-18,TS-21370,Todd Sumrall,3.46,-1.74,1,40.0,5.2
TEC-PH-10002332,"Motorola Audio Dock, VoIP",US-2014-127586,2014-06-18,TS-21370,Todd Sumrall,138.77,-92.51,2,40.0,231.28
FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",CA-2014-112753,2014-06-19,CC-12670,Craig Carreira,917.92,75.59,9,15.0,842.33
OFF-PA-10002036,Xerox 1930,CA-2014-112753,2014-06-19,CC-12670,Craig Carreira,38.88,19.05,6,0.0,19.83
OFF-PA-10000167,Xerox 1925,CA-2014-162712,2014-06-19,NK-18490,Neil Knudson,74.35,23.24,3,20.0,51.12
FUR-NOV-10003195,"Novimex Chairmat, Red",EN-2014-1040,2014-06-19,MC-7605,Matt Connell,56.34,16.89,1,0.0,39.45
FUR-RUB-10003699,"Rubbermaid Light Bulb, Duo Pack",EN-2014-1040,2014-06-19,MC-7605,Matt Connell,37.8,6.0,2,0.0,31.8
OFF-SME-10000520,"Smead Shelving, Wire Frame",EN-2014-1040,2014-06-19,MC-7605,Matt Connell,96.0,44.16,2,0.0,51.84
OFF-AR-10004825,"BIC Canvas, Fluorescent",ES-2014-1274177,2014-06-19,BF-11170,Ben Ferrer,274.8,96.15,5,0.0,178.65
TEC-PH-10003927,"Cisco Signal Booster, Full Size",ES-2014-1274177,2014-06-19,BF-11170,Ben Ferrer,459.36,13.77,3,0.0,445.59
TEC-MA-10003923,"Okidata Receipt Printer, Durable",ES-2014-1274177,2014-06-19,BF-11170,Ben Ferrer,492.12,19.68,4,0.0,472.44
TEC-MA-10004693,"Panasonic Calculator, White",ES-2014-1274177,2014-06-19,BF-11170,Ben Ferrer,340.83,112.35,7,0.0,228.48
TEC-AC-10004054,"Memorex Memory Card, Erganomic",ES-2014-1366621,2014-06-19,MZ-17335,Maria Zettner,800.64,144.0,8,0.0,656.64
OFF-EN-10000788,"Cameo Peel and Seal, Set of 50",ES-2014-3669512,2014-06-19,JK-16090,Juliana Krohn,42.0,6.72,2,0.0,35.28
OFF-LA-10001548,"Avery Shipping Labels, Adjustable",ID-2014-13135,2014-06-19,JL-15235,Janet Lee,20.67,-8.97,4,47.0,29.64
OFF-FA-10001126,"Accos Paper Clips, Metal",ID-2014-44411,2014-06-19,EH-13945,Eric Hoffmann,13.47,-11.07,2,50.0,24.54
OFF-FA-10001621,"OIC Rubber Bands, Bulk Pack",ID-2014-47225,2014-06-19,CC-12475,Cindy Chapman,27.14,-6.7,3,47.0,33.84
OFF-ST-10003931,"Smead Lockers, Blue",ID-2014-47225,2014-06-19,CC-12475,Cindy Chapman,494.07,-11.91,3,17.0,505.98
OFF-BI-10001324,"Ibico Hole Reinforcements, Clear",ID-2014-57501,2014-06-19,DM-13015,Darrin Martin,27.41,-1.39,5,15.0,28.8
OFF-ST-10000103,"Smead Lockers, Industrial",ID-2014-57501,2014-06-19,DM-13015,Darrin Martin,875.16,-493.32,8,45.0,1368.48
OFF-AR-10004749,"BIC Canvas, Blue",IN-2014-24041,2014-06-19,MK-18160,Mike Kennedy,274.41,-94.14,7,27.0,368.55
FUR-BO-10002819,"Ikea Stackable Bookrack, Traditional",IN-2014-24041,2014-06-19,MK-18160,Mike Kennedy,342.0,80.82,3,7.0,261.18
OFF-FA-10001596,"Stockwell Clamps, 12 Pack",IN-2014-24041,2014-06-19,MK-18160,Mike Kennedy,69.23,-51.1,7,47.0,120.33
OFF-FA-10000746,"Advantus Thumb Tacks, 12 Pack",IN-2014-62366,2014-06-19,KE-16420,Katrina Edelman,65.1,4.5,5,0.0,60.6
OFF-LA-10001764,"Avery Round Labels, Adjustable",IN-2014-62366,2014-06-19,KE-16420,Katrina Edelman,30.24,1.44,6,0.0,28.8
OFF-PA-10003906,"Eaton Memo Slips, Premium",IN-2014-62366,2014-06-19,KE-16420,Katrina Edelman,27.48,12.36,2,0.0,15.12
FUR-CH-10003009,"Novimex Swivel Stool, Adjustable",IN-2014-62366,2014-06-19,KE-16420,Katrina Edelman,1168.65,292.11,7,0.0,876.54
FUR-TA-10000861,"Barricks Conference Table, with Bottom Storage",IT-2014-2355834,2014-06-19,BN-11470,Brad Norvell,1360.62,-979.65,3,50.0,2340.27
TEC-PH-10004879,"Nokia Headset, Cordless",IT-2014-2355834,2014-06-19,BN-11470,Brad Norvell,136.73,-41.02,3,40.0,177.75
FUR-BO-10003438,"Dania Corner Shelving, Pine",MX-2014-104920,2014-06-19,DM-13525,Don Miller,263.3,3.22,4,20.0,260.08
OFF-AR-10003179,"BIC Pencil Sharpener, Blue",MX-2014-109456,2014-06-19,PW-19240,Pierre Wener,46.42,15.64,3,20.0,30.78
FUR-CH-10003621,"Harbour Creations Chairmat, Adjustable",MX-2014-109456,2014-06-19,PW-19240,Pierre Wener,158.91,5.95,4,20.0,152.96
OFF-FA-10003734,"OIC Rubber Bands, Metal",MX-2014-109456,2014-06-19,PW-19240,Pierre Wener,27.5,9.62,3,20.0,17.88
TEC-PH-10004888,"Samsung Audio Dock, VoIP",MX-2014-109456,2014-06-19,PW-19240,Pierre Wener,623.17,225.85,7,20.0,397.32
OFF-BI-10003022,"Cardinal 3-Hole Punch, Economy",MX-2014-126235,2014-06-19,KH-16630,Ken Heidel,57.6,17.28,3,0.0,40.32
OFF-ST-10002343,"Smead Trays, Blue",MX-2014-128293,2014-06-19,JK-15640,Jim Kriz,174.53,11.63,9,40.0,162.9
TEC-PH-10004404,"Samsung Headset, VoIP",MX-2014-128461,2014-06-19,EB-13840,Ellis Ballard,146.58,51.3,3,0.0,95.28
TEC-AC-10000763,"SanDisk Memory Card, USB",MX-2014-128461,2014-06-19,EB-13840,Ellis Ballard,225.24,78.78,3,0.0,146.46
OFF-AR-10004818,"Boston Markers, Easy-Erase",MX-2014-138982,2014-06-19,MN-17935,Michael Nguyen,17.76,2.48,1,0.0,15.28
TEC-CO-10001037,"Hewlett Personal Copier, High-Speed",MX-2014-138982,2014-06-19,MN-17935,Michael Nguyen,284.37,22.17,3,0.2,262.2
OFF-EN-10000761,"Jiffy Peel and Seal, with clear poly window",MX-2014-138982,2014-06-19,MN-17935,Michael Nguyen,31.4,5.96,2,0.0,25.44
OFF-AP-10002794,"KitchenAid Microwave, Black",MX-2014-138982,2014-06-19,MN-17935,Michael Nguyen,413.0,136.28,2,0.0,276.72
FUR-BO-10004725,"Sauder Library with Doors, Metal",MX-2014-138982,2014-06-19,MN-17935,Michael Nguyen,774.18,185.76,3,0.0,588.42
OFF-SU-10002032,"Stiletto Scissors, Easy Grip",MX-2014-138982,2014-06-19,MN-17935,Michael Nguyen,16.82,5.38,1,0.0,11.44
OFF-SME-10002417,"Smead Trays, Single Width",NI-2014-7860,2014-06-19,EB-4110,Eugene Barchas,14.55,-18.45,1,70.0,33.0
OFF-SAN-10004232,"Sanford Markers, Fluorescent",SA-2014-430,2014-06-19,JB-5400,Jennifer Braxton,24.51,9.78,1,0.0,14.73
OFF-BOS-10004950,"Boston Pens, Fluorescent",TU-2014-4910,2014-06-19,LS-6945,Linda Southworth,6.19,-6.68,1,60.0,12.87
OFF-STA-10002654,"Stanley Pencil Sharpener, Fluorescent",TU-2014-4910,2014-06-19,LS-6945,Linda Southworth,9.91,-6.95,1,60.0,16.86
TEC-PH-10003457,"Cisco Smart Phone, Full Size",US-2014-102729,2014-06-19,CS-12490,Cindy Schnelling,522.14,-52.22,2,40.0,574.36
OFF-PA-10001576,"Eaton Memo Slips, Multicolor",US-2014-102729,2014-06-19,CS-12490,Cindy Schnelling,12.12,-6.08,2,40.0,18.2
OFF-PA-10002328,"Eaton Memo Slips, Recycled",US-2014-135685,2014-06-19,KL-16555,Kelly Lampkin,38.22,-21.7,7,40.0,59.92
OFF-SU-10001923,"Kleencut Letter Opener, Easy Grip",US-2014-135685,2014-06-19,KL-16555,Kelly Lampkin,34.42,-8.06,3,40.0,42.48
FUR-FU-10002751,"Advantus Photo Frame, Durable",US-2014-142790,2014-06-19,TH-21115,Thea Hudgings,40.01,-22.67,2,40.0,62.68
FUR-FU-10004909,Contemporary Wood/Metal Frame,CA-2014-128944,2014-06-20,KH-16330,Katharine Harms,38.78,7.27,3,20.0,31.51
FUR-CH-10000785,Global Ergonomic Managers Chair,CA-2014-128944,2014-06-20,KH-16330,Katharine Harms,760.12,-43.44,6,30.0,803.55
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",CA-2014-128944,2014-06-20,KH-16330,Katharine Harms,122.33,1.53,9,20.0,120.8
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",CA-2014-138870,2014-06-20,GA-14515,George Ashbrook,50.32,21.13,4,0.0,29.19
OFF-PA-10004438,Xerox 1907,CA-2014-138870,2014-06-20,GA-14515,George Ashbrook,24.56,11.54,2,0.0,13.02
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,CA-2014-140844,2014-06-20,AR-10405,Allen Rosenblatt,103.12,10.31,8,0.0,92.81
OFF-PA-10003892,Xerox 1943,CA-2014-140844,2014-06-20,AR-10405,Allen Rosenblatt,97.82,45.98,2,0.0,51.84
OFF-SU-10002557,Fiskars Spring-Action Scissors,CA-2014-141992,2014-06-20,FO-14305,Frank Olsen,11.18,0.84,1,20.0,10.35
OFF-ST-10003656,Safco Industrial Wire Shelving,CA-2014-141992,2014-06-20,FO-14305,Frank Olsen,153.58,-32.64,2,20.0,186.22
FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",CA-2014-154011,2014-06-20,DB-13270,Deborah Brumfield,457.48,-84.96,3,30.0,542.45
OFF-BI-10003166,GBC Plasticlear Binding Covers,CA-2014-154011,2014-06-20,DB-13270,Deborah Brumfield,6.89,-11.02,3,80.0,17.91
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,CA-2014-169999,2014-06-20,JS-15685,Jim Sink,129.3,6.46,2,0.0,122.84
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,CA-2014-169999,2014-06-20,JS-15685,Jim Sink,11.57,3.76,3,20.0,7.81
OFF-ACM-10004669,"Acme Shears, Easy Grip",EG-2014-9960,2014-06-20,RO-9780,Rose O'Brian,103.08,21.6,2,0.0,81.48
OFF-SME-10000335,"Smead Box, Wire Frame",EG-2014-9960,2014-06-20,RO-9780,Rose O'Brian,9.84,1.65,1,0.0,8.19
OFF-AR-10003005,"Boston Markers, Fluorescent",ES-2014-2116393,2014-06-20,CL-12565,Clay Ludtke,82.89,12.42,3,0.0,70.47
OFF-AP-10000195,"Cuisinart Stove, Black",ES-2014-2332714,2014-06-20,JK-16090,Juliana Krohn,967.9,247.3,2,10.0,720.6
TEC-PH-10001732,"Samsung Audio Dock, Cordless",ES-2014-3775925,2014-06-20,BP-11185,Ben Peterman,339.36,61.08,2,0.0,278.28
OFF-SU-10003803,"Acme Trimmer, Steel",ID-2014-11098,2014-06-20,ND-18460,Neil Ducich,118.75,-2.66,3,10.0,121.41
OFF-FA-10001072,"Advantus Clamps, 12 Pack",ID-2014-11098,2014-06-20,ND-18460,Neil Ducich,84.24,14.94,5,10.0,69.3
FUR-FU-10003447,"Eldon Light Bulb, Duo Pack",ID-2014-11098,2014-06-20,ND-18460,Neil Ducich,45.47,15.11,2,10.0,30.36
TEC-AC-10002568,"Enermax Numeric Keypad, Erganomic",ID-2014-11098,2014-06-20,ND-18460,Neil Ducich,105.89,41.15,2,10.0,64.74
OFF-LA-10000624,"Hon File Folder Labels, 5000 Label Set",ID-2014-11098,2014-06-20,ND-18460,Neil Ducich,24.38,7.28,3,10.0,17.1
OFF-FA-10001010,"Stockwell Clamps, Metal",ID-2014-11098,2014-06-20,ND-18460,Neil Ducich,17.42,3.08,1,10.0,14.34
TEC-CO-10001222,"Sharp Fax Machine, Laser",ID-2014-26960,2014-06-20,TH-21235,Tiffany House,1596.51,-53.37,6,10.0,1649.88
OFF-SU-10004727,"Stiletto Letter Opener, Easy Grip",ID-2014-26960,2014-06-20,TH-21235,Tiffany House,27.0,9.3,1,10.0,17.7
FUR-CH-10003419,"Hon Steel Folding Chair, Black",ID-2014-33582,2014-06-20,JL-15505,Jeremy Lonsdale,236.97,-102.78,5,40.0,339.75
FUR-BO-10001749,"Bush Classic Bookcase, Traditional",IN-2014-51432,2014-06-20,KD-16495,Keith Dawkins,2063.4,123.75,5,0.0,1939.65
OFF-ST-10000007,"Fellowes File Cart, Single Width",IN-2014-51432,2014-06-20,KD-16495,Keith Dawkins,412.02,206.01,3,0.0,206.01
TEC-AC-10002649,"Belkin Keyboard, Programmable",IN-2014-62219,2014-06-20,TP-21565,Tracy Poddar,153.68,44.36,2,10.0,109.32
FUR-BO-10000210,"Ikea Library with Doors, Pine",IN-2014-63206,2014-06-20,DV-13465,Dianna Vittorini,1094.22,328.23,3,0.0,765.99
OFF-FA-10001892,"Advantus Clamps, Metal",IT-2014-1147467,2014-06-20,MW-18235,Mitch Willingham,19.41,-1.59,2,50.0,21.0
FUR-FU-10001086,"Advantus Frame, Black",IT-2014-1147467,2014-06-20,MW-18235,Mitch Willingham,88.9,-88.94,2,60.0,177.84
TEC-PH-10004810,"Samsung Speaker Phone, Full Size",IT-2014-1147467,2014-06-20,MW-18235,Mitch Willingham,249.06,-129.54,4,50.0,378.6
FUR-BO-10004423,"Ikea Corner Shelving, Pine",MX-2014-114986,2014-06-20,CS-12400,Christopher Schild,464.46,162.48,7,20.0,301.98
