Product_ID,Product_Name,Category,Sub_Category,Total_Sales,Total_Profit,Total_Quantity,Total_Orders,Avg_Discount_,Profit_Margin_%,Product_Cost,First_Order_Date,Last_Order_Date,Top_Ordered_Customer_ID,Top_Ordered_Customer_Name,Top_Customer_Orders,Top_Customer_Quantity,Top_Customer_Sales
TEC-MA-10001015,"StarTech Card Printer, Durable",Technology,Machines,1186.24,204.4,8,3,8.33,17.23,981.84,2012-10-26,2014-09-16,JH-15985,Joseph Holt,1,3,441.77
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines,575.82,67.18,6,2,40.0,11.67,508.64,2012-11-07,2013-03-04,AB-10105,Adrian Barton,1,3,287.91
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,506.28,177.2,3,1,20.0,35.0,329.08,2014-09-25,2014-09-25,FA-14230,Frank Atkinson,1,3,506.28
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,14299.89,3717.97,11,2,0.0,26.0,10581.92,2013-04-17,2014-10-06,BS-11365,Bill Shonely,1,7,9099.93
TEC-MA-10001080,"Epson Phone, Red",Technology,Machines,364.56,61.88,7,3,0.0,16.97,302.68,2012-06-11,2014-09-12,ZC-21910,Zuschuss Carroll,1,3,156.24
TEC-MA-10001098,"StarTech Printer, Durable",Technology,Machines,1537.74,615.06,9,2,0.0,40.0,922.68,2014-10-02,2014-10-20,VP-21730,Victor Preis,1,7,1196.02
TEC-MA-10001127,"Epson Inkjet, Wireless",Technology,Machines,770.85,-447.15,5,1,50.0,-58.01,1218.0,2013-06-24,2013-06-24,SE-20110,Sanjit Engle,1,5,8749.95
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,18374.9,4094.98,12,3,16.67,22.29,14279.92,2011-09-19,2013-02-02,SE-20110,Sanjit Engle,1,5,8749.95
TEC-MA-10001128,"StarTech Card Printer, White",Technology,Machines,194.29,-3.29,2,1,40.0,-1.69,197.58,2014-10-22,2014-10-22,EJ-14155,Eva Jacobs,1,2,194.29
TEC-MA-10001139,"Okidata Receipt Printer, Wireless",Technology,Machines,903.39,95.82,9,3,21.67,10.61,807.57,2012-02-22,2014-01-26,AB-10150,Aimee Bixby,1,4,442.48
TEC-MA-10001142,"Epson Card Printer, Wireless",Technology,Machines,2821.17,-540.51,23,4,20.0,-19.16,3361.68,2012-10-01,2013-10-10,AO-10810,Anthony O'Donnell,1,9,917.73
TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines,2844.3,-434.13,9,2,45.0,-15.26,3278.43,2013-03-14,2014-07-04,JK-15640,Jim Kriz,1,6,2395.2
TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,2359.94,-447.99,13,3,53.33,-18.98,2807.93,2011-03-18,2014-10-17,JK-15640,Jim Kriz,1,6,2395.2
TEC-MA-10001187,"Okidata Calculator, Wireless",Technology,Machines,244.02,77.98,7,2,0.0,31.96,166.04,2013-10-01,2014-03-12,RM-19375,Raymond Messe,1,4,139.44
TEC-MA-10001197,"StarTech Phone, Red",Technology,Machines,824.2,274.3,13,3,16.67,33.28,549.9,2013-09-18,2014-12-31,SM-20905,Susan MacKendrick,1,7,501.69
TEC-MA-10001210,"Okidata Calculator, Durable",Technology,Machines,880.49,2.99,18,5,8.0,0.34,877.5,2012-02-28,2014-12-26,PN-18775,Parhena Norris,1,6,314.46
TEC-MA-10001248,"StarTech Inkjet, Wireless",Technology,Machines,724.54,-471.02,4,1,40.0,-65.01,1195.56,2012-03-23,2012-03-23,BM-11785,Bryan Mills,1,4,724.54
TEC-MA-10001259,"StarTech Inkjet, White",Technology,Machines,896.76,403.47,3,1,0.0,44.99,493.29,2012-05-31,2012-05-31,SL-20155,Sara Luxemburg,1,3,896.76
TEC-MA-10001261,"Konica Printer, Wireless",Technology,Machines,3026.59,1290.67,12,3,3.33,42.64,1735.92,2013-09-30,2014-10-09,EG-13900,Emily Grady,1,7,1687.39
TEC-MA-10001267,"Epson Calculator, Red",Technology,Machines,202.99,9.49,6,3,22.33,4.67,193.5,2011-07-27,2014-05-07,SP-20920,Susan Pistek,1,2,87.12
TEC-MA-10001279,"Panasonic Calculator, Wireless",Technology,Machines,502.8,9.9,10,2,0.0,1.97,492.9,2012-09-24,2014-10-13,NC-18340,Nat Carroll,1,6,301.68
TEC-MA-10001290,"Panasonic Printer, White",Technology,Machines,2048.56,533.28,13,3,23.33,26.03,1515.28,2011-10-03,2014-07-28,ED-13885,Emily Ducich,1,7,1236.2
TEC-MA-10001296,"Epson Calculator, White",Technology,Machines,62.75,-15.25,2,2,30.0,-24.31,78.0,2013-09-05,2014-10-14,SJ-20215,Sarah Jordon,1,1,40.34
TEC-MA-10001298,"StarTech Receipt Printer, Wireless",Technology,Machines,1360.13,-79.63,14,5,16.0,-5.85,1439.76,2012-05-04,2013-11-29,LE-16810,Laurel Elliston,1,7,696.65
TEC-MA-10001302,"Panasonic Calculator, Durable",Technology,Machines,131.04,14.04,6,2,35.0,10.71,117.0,2013-12-24,2014-05-20,JK-15625,Jim Karlsson,1,3,100.8
TEC-MA-10001305,"Okidata Card Printer, White",Technology,Machines,871.2,66.0,11,3,23.33,7.58,805.2,2011-05-23,2013-07-23,SC-20020,Sam Craven,1,4,464.64
TEC-MA-10001308,"Okidata Printer, Durable",Technology,Machines,1152.38,-249.82,6,2,28.5,-21.68,1402.2,2012-08-22,2014-08-07,JP-15520,Jeremy Pistek,1,3,668.86
TEC-MA-10001311,"Epson Printer, Wireless",Technology,Machines,1050.48,94.44,4,1,0.0,8.99,956.04,2011-10-10,2011-10-10,GH-14485,Gene Hale,1,4,1050.48
TEC-MA-10001330,"Konica Card Printer, Red",Technology,Machines,413.57,-55.15,4,2,40.0,-13.34,468.72,2013-07-12,2014-11-04,AW-10840,Anthony Witt,1,2,206.78
TEC-MA-10001335,"Epson Printer, Durable",Technology,Machines,3389.35,782.95,16,4,23.75,23.1,2606.4,2013-06-08,2014-12-24,MF-18250,Monica Federle,1,11,2456.62
TEC-MA-10001358,"StarTech Phone, Wireless",Technology,Machines,582.0,206.16,9,2,8.5,35.42,375.84,2012-11-09,2014-05-22,AA-10645,Anna Andreadi,1,7,432.96
TEC-MA-10001360,"Okidata Receipt Printer, White",Technology,Machines,402.78,145.5,4,1,17.0,36.12,257.28,2012-09-07,2012-09-07,SZ-20035,Sam Zeldin,1,4,402.78
TEC-MA-10001372,"Konica Card Printer, White",Technology,Machines,989.41,364.45,6,4,5.0,36.83,624.96,2012-10-03,2014-07-16,AC-10615,Ann Chong,1,2,347.16
TEC-MA-10001403,"Panasonic Calculator, White",Technology,Machines,129.84,38.88,4,1,0.0,29.94,90.96,2011-08-04,2011-08-04,SH-20395,Shahid Hopkins,1,4,129.84
TEC-MA-10001411,"Epson Calculator, Wireless",Technology,Machines,18.56,-23.52,2,1,70.0,-126.68,42.08,2014-04-22,2014-04-22,PR-18880,Patrick Ryan,1,2,18.56
TEC-MA-10001447,"Konica Phone, Red",Technology,Machines,166.68,30.0,3,2,0.0,18.0,136.68,2011-07-27,2014-03-28,LC-17140,Logan Currie,1,2,111.12
TEC-MA-10001475,"StarTech Receipt Printer, Wireless",Technology,Machines,1016.23,164.53,10,3,9.0,16.19,851.7,2011-03-23,2014-03-17,GH-14485,Gene Hale,1,4,442.32
TEC-MA-10001494,"Okidata Inkjet, Durable",Technology,Machines,2781.34,-621.95,11,4,16.25,-22.36,3403.29,2011-04-14,2014-08-15,MO-17500,Mary O'Rourke,1,4,1062.53
TEC-MA-10001527,"Panasonic Calculator, White",Technology,Machines,202.06,-7.34,5,1,17.0,-3.63,209.4,2012-06-26,2012-06-26,EB-13870,Emily Burns,1,5,202.06
TEC-MA-10001546,"Okidata Phone, Red",Technology,Machines,604.8,262.08,8,2,20.0,43.33,342.72,2012-07-11,2014-05-12,JH-15430,Jennifer Halladay,1,6,504.0
TEC-MA-10001569,"Okidata Phone, Red",Technology,Machines,718.2,128.52,9,2,7.5,17.89,589.68,2012-03-27,2013-12-07,JM-15865,John Murray,1,6,504.0
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,385.8,130.21,5,1,20.0,33.75,255.59,2014-06-12,2014-06-12,TB-21400,Tom Boeckenhauer,1,5,385.8
TEC-MA-10001598,"Panasonic Card Printer, Wireless",Technology,Machines,347.64,-0.06,5,1,40.0,-0.02,347.7,2014-12-11,2014-12-11,PG-18820,Patrick Gardner,1,5,347.64
TEC-MA-10001607,"Konica Phone, Durable",Technology,Machines,453.13,-84.68,7,2,25.0,-18.69,537.81,2012-09-06,2013-01-09,NG-18430,Nathan Gelder,1,4,258.93
TEC-MA-10001622,"Okidata Card Printer, Red",Technology,Machines,1383.84,138.24,12,2,0.0,9.99,1245.6,2011-12-23,2012-09-28,GZ-14470,Gary Zandusky,1,7,807.24
TEC-MA-10001624,"Panasonic Phone, Red",Technology,Machines,344.36,69.56,5,2,20.0,20.2,274.8,2012-10-24,2014-12-14,SG-20890,Susan Gilcrest,1,3,245.97
TEC-MA-10001627,"Konica Printer, White",Technology,Machines,3546.45,1272.57,14,5,3.4,35.88,2273.88,2011-12-17,2014-12-22,BD-11500,Bradley Drucker,1,4,883.95
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,723.51,-506.46,6,2,70.0,-70.0,1229.97,2012-12-03,2014-09-15,DK-13225,Dean Katz,1,4,482.34
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,703.71,-938.28,6,1,70.0,-133.33,1641.99,2013-10-07,2013-10-07,LB-16795,Laurel Beltran,1,6,703.71
TEC-MA-10001711,"Konica Phone, White",Technology,Machines,1028.74,192.58,13,4,10.5,18.72,836.16,2012-06-07,2014-12-08,RE-19450,Richard Eichhorn,1,8,676.8
TEC-MA-10001726,"Epson Receipt Printer, White",Technology,Machines,1095.53,-123.82,11,4,16.75,-11.3,1219.35,2011-02-26,2014-03-22,CA-12055,Cathy Armstrong,1,3,346.32
TEC-MA-10001727,"Konica Receipt Printer, Wireless",Technology,Machines,1552.58,90.46,13,3,3.33,5.83,1462.11,2013-06-14,2013-12-26,SM-20950,Suzanne McNair,1,7,855.75
TEC-MA-10001731,"Okidata Card Printer, White",Technology,Machines,185.86,-106.94,4,1,60.0,-57.54,292.8,2011-05-23,2011-05-23,SC-20020,Sam Craven,1,4,185.86
TEC-MA-10001752,"Konica Printer, Durable",Technology,Machines,2090.09,589.37,8,2,5.0,28.2,1500.72,2012-02-28,2012-05-10,BW-11110,Bart Watters,1,6,1607.76
TEC-MA-10001777,"Okidata Printer, Red",Technology,Machines,4170.7,-300.47,17,5,11.0,-7.2,4471.17,2011-07-14,2014-06-17,GP-14740,Guy Phonely,1,7,1859.55
TEC-MA-10001792,"Epson Inkjet, White",Technology,Machines,778.69,119.08,3,1,15.0,15.29,659.61,2014-07-12,2014-07-12,VG-21790,Vivek Gonzalez,1,3,778.69
TEC-MA-10001811,"Okidata Card Printer, Durable",Technology,Machines,1272.12,-248.25,9,2,21.0,-19.51,1520.37,2011-09-05,2014-09-30,BW-11200,Ben Wallace,1,6,876.23
TEC-MA-10001825,"Epson Calculator, Durable",Technology,Machines,176.81,-27.13,6,3,30.0,-15.34,203.94,2011-03-01,2014-02-07,BT-11485,Brad Thomas,1,3,83.75
TEC-MA-10001831,"Konica Card Printer, Durable",Technology,Machines,1489.96,6.86,9,2,12.5,0.46,1483.11,2011-08-02,2014-06-12,MC-17590,Matt Collister,1,7,1227.03
TEC-MA-10001832,"Okidata Card Printer, Durable",Technology,Machines,140.76,-178.36,4,1,70.0,-126.71,319.12,2014-11-10,2014-11-10,TZ-21580,Tracy Zic,1,4,140.76
TEC-MA-10001841,"Konica Printer, White",Technology,Machines,355.0,170.4,2,1,0.0,48.0,184.6,2014-07-30,2014-07-30,JA-15970,Joseph Airdo,1,2,355.0
TEC-MA-10001856,Okidata C610n Printer,Technology,Machines,649.0,-272.58,2,1,50.0,-42.0,921.58,2014-12-05,2014-12-05,LR-16915,Lena Radford,1,2,649.0
TEC-MA-10001859,"Okidata Printer, Wireless",Technology,Machines,1790.0,554.8,10,4,0.0,30.99,1235.2,2011-01-19,2014-05-29,AG-10300,Aleksandra Gannaway,1,4,716.0
TEC-MA-10001881,"Konica Card Printer, Red",Technology,Machines,2662.34,406.61,17,5,14.0,15.27,2255.73,2011-09-16,2014-11-17,JC-15775,John Castell,1,5,861.6
TEC-MA-10001922,"Konica Calculator, Wireless",Technology,Machines,292.57,19.93,12,3,23.33,6.81,272.64,2011-06-30,2013-11-18,SE-20110,Sanjit Engle,1,4,137.68
TEC-MA-10001934,"StarTech Printer, Red",Technology,Machines,1507.25,496.31,7,3,15.0,32.93,1010.94,2012-06-22,2014-11-26,CD-12790,Cynthia Delaney,1,3,645.97
TEC-MA-10001940,"Okidata Card Printer, Wireless",Technology,Machines,211.0,-126.62,2,1,40.0,-60.01,337.62,2014-11-05,2014-11-05,GP-14740,Guy Phonely,1,2,211.0
TEC-MA-10001966,"Epson Card Printer, Durable",Technology,Machines,340.14,54.42,2,1,0.0,16.0,285.72,2012-01-16,2012-01-16,EM-13960,Eric Murdock,1,2,340.14
TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines,3210.8,111.68,12,5,24.0,3.48,3099.12,2011-06-20,2013-10-08,DL-13495,Dionis Lloyd,1,3,837.6
TEC-MA-10001991,"Konica Calculator, White",Technology,Machines,488.39,58.73,11,3,12.33,12.03,429.66,2011-06-28,2014-12-19,HG-14845,Harry Greene,1,7,315.25
TEC-MA-10002029,"StarTech Receipt Printer, Durable",Technology,Machines,520.29,110.64,5,3,6.67,21.27,409.65,2012-09-07,2013-01-18,NC-18625,Noah Childs,1,2,221.4
TEC-MA-10002039,"Panasonic Calculator, Wireless",Technology,Machines,703.92,-31.5,17,5,14.0,-4.47,735.42,2011-03-08,2013-10-16,JR-15670,Jim Radford,1,7,316.76
TEC-MA-10002040,"Panasonic Card Printer, Durable",Technology,Machines,1159.6,405.8,10,2,0.0,34.99,753.8,2013-10-15,2014-09-01,TH-21550,Tracy Hopkins,1,7,811.72
TEC-MA-10002043,"Epson Receipt Printer, White",Technology,Machines,2043.29,858.53,18,4,2.5,42.02,1184.76,2013-09-10,2014-10-30,NS-18640,Noel Staavos,1,11,1269.84
TEC-MA-10002055,"Epson Calculator, Wireless",Technology,Machines,92.82,45.48,2,1,0.0,49.0,47.34,2013-01-10,2013-01-10,AG-10270,Alejandro Grove,1,2,92.82
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,2339.98,-468.0,3,2,35.0,-20.0,2807.98,2011-09-09,2014-11-22,DL-12925,Daniel Lacy,1,2,1299.99
TEC-MA-10002080,"Epson Printer, Durable",Technology,Machines,910.83,101.55,6,3,13.33,11.15,809.28,2013-01-08,2014-10-07,PG-18895,Paul Gonzalez,1,3,525.48
TEC-MA-10002093,"StarTech Card Printer, Durable",Technology,Machines,736.29,8.04,5,1,10.0,1.09,728.25,2014-08-21,2014-08-21,LH-17155,Logan Haushalter,1,5,736.29
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,449.97,48.0,4,2,25.0,10.67,401.97,2014-02-03,2014-03-14,BO-11350,Bill Overfelt,1,2,239.98
TEC-MA-10002118,"Konica Printer, Red",Technology,Machines,1006.96,278.11,5,2,20.0,27.62,728.85,2011-02-22,2014-06-18,GH-14665,Greg Hansen,1,2,529.98
TEC-MA-10002134,"Konica Inkjet, Wireless",Technology,Machines,3855.31,391.72,13,4,5.0,10.16,3463.59,2014-01-01,2014-12-19,LT-17110,Liz Thompson,1,4,1128.38
TEC-MA-10002135,"Epson Printer, White",Technology,Machines,261.03,39.15,1,1,0.0,15.0,221.88,2012-12-11,2012-12-11,CB-12535,Claudia Bergmann,1,1,261.03
TEC-MA-10002148,"Epson Printer, Durable",Technology,Machines,4466.58,580.38,17,3,0.0,12.99,3886.2,2013-03-12,2014-11-26,MF-17665,Maureen Fritzler,1,7,1839.18
TEC-MA-10002149,"Panasonic Receipt Printer, Durable",Technology,Machines,2202.56,914.36,19,5,10.0,41.51,1288.2,2011-06-16,2014-05-15,AM-10705,Anne McFarland,1,5,605.1
TEC-MA-10002155,"Panasonic Receipt Printer, Durable",Technology,Machines,605.1,54.45,5,2,0.0,9.0,550.65,2013-08-14,2013-08-28,GH-14410,Gary Hansen,1,3,363.06
TEC-MA-10002165,"Konica Card Printer, Red",Technology,Machines,137.86,-41.36,3,1,60.0,-30.01,179.22,2013-09-27,2013-09-27,DP-13000,Darren Powers,1,3,137.86
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,1391.4,-55.66,4,2,50.0,-4.0,1447.06,2013-06-10,2014-01-03,AS-10045,Aaron Smayling,1,2,695.7
TEC-MA-10002193,"Panasonic Card Printer, Red",Technology,Machines,569.9,91.1,5,2,0.0,15.99,478.8,2013-10-11,2014-09-17,BP-11185,Ben Peterman,1,3,341.94
TEC-MA-10002195,"Epson Receipt Printer, Red",Technology,Machines,650.83,308.29,6,3,5.0,47.37,342.54,2012-09-07,2013-08-14,KW-16570,Kelly Williams,1,2,228.36
TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines,1212.7,-1057.23,10,2,55.0,-87.18,2269.94,2011-09-02,2014-11-14,SB-20290,Sean Braxton,1,7,653.0
TEC-MA-10002226,"Epson Phone, Red",Technology,Machines,257.8,-11.0,4,2,17.5,-4.27,268.8,2011-10-22,2012-06-19,AJ-10795,Anthony Johnson,1,2,140.62
TEC-MA-10002242,"StarTech Calculator, Durable",Technology,Machines,108.22,-12.02,3,1,10.0,-11.11,120.24,2014-12-05,2014-12-05,MM-18055,Michelle Moray,1,3,108.22
TEC-MA-10002249,"StarTech Calculator, Wireless",Technology,Machines,143.86,-6.5,4,1,10.0,-4.52,150.36,2014-04-21,2014-04-21,HF-14995,Herbert Flentye,1,4,143.86
TEC-MA-10002263,"Panasonic Inkjet, White",Technology,Machines,165.6,-202.88,2,1,60.0,-122.51,368.48,2014-10-29,2014-10-29,MT-17815,Meg Tillman,1,2,165.6
TEC-MA-10002264,"Panasonic Printer, Durable",Technology,Machines,5065.59,1063.62,19,6,0.0,21.0,4001.97,2011-12-17,2014-10-07,RD-19585,Rob Dowd,1,4,1066.44
TEC-MA-10002267,"Konica Calculator, White",Technology,Machines,100.08,28.98,2,2,0.0,28.96,71.1,2012-08-06,2014-01-16,DJ-13630,Doug Jacobs,1,1,50.04
TEC-MA-10002268,"StarTech Receipt Printer, White",Technology,Machines,277.92,62.1,3,1,15.0,22.35,215.82,2013-02-12,2013-02-12,BM-11140,Becky Martin,1,3,277.92
TEC-MA-10002306,"Epson Phone, White",Technology,Machines,582.12,273.46,11,2,0.0,46.98,308.66,2014-06-06,2014-09-28,MJ-17740,Max Jones,1,6,317.52
TEC-MA-10002316,"Konica Printer, Durable",Technology,Machines,2398.24,305.38,11,3,26.67,12.73,2092.86,2014-02-17,2014-10-13,AR-10825,Anthony Rawles,1,5,1138.83
TEC-MA-10002340,"Konica Receipt Printer, White",Technology,Machines,2147.75,714.05,18,4,2.5,33.25,1433.7,2011-10-08,2013-12-30,FM-14290,Frank Merwin,1,9,1085.94
TEC-MA-10002368,"Panasonic Receipt Printer, White",Technology,Machines,143.17,-64.43,2,1,40.0,-45.0,207.6,2014-08-26,2014-08-26,BE-11455,Brad Eason,1,2,143.17
TEC-MA-10002389,"StarTech Receipt Printer, White",Technology,Machines,2379.25,508.81,22,4,4.25,21.39,1870.44,2011-07-19,2013-06-11,BG-11740,Bruce Geld,1,9,980.91
TEC-MA-10002392,"Konica Card Printer, Wireless",Technology,Machines,3153.06,1576.26,18,4,0.0,49.99,1576.8,2012-08-09,2013-12-27,KB-16315,Karl Braun,1,7,1226.19
TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,Technology,Machines,22638.48,-1811.08,6,1,50.0,-8.0,24449.56,2011-03-18,2011-03-18,SM-20320,Sean Miller,1,6,22638.48
TEC-MA-10002413,"Panasonic Card Printer, Durable",Technology,Machines,321.79,-95.72,3,2,32.5,-29.75,417.51,2012-04-26,2014-12-29,LS-17230,Lycoris Saunders,1,2,173.94
TEC-MA-10002424,"StarTech Phone, Durable",Technology,Machines,223.92,-188.1,6,2,50.0,-84.0,412.02,2012-01-07,2012-09-28,KH-16360,Katherine Hughes,1,3,111.96
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,2541.84,1092.68,17,3,6.67,42.99,1449.16,2012-07-09,2014-10-02,CM-12655,Corinna Mitchell,1,11,1704.89
TEC-MA-10002435,"Epson Receipt Printer, Wireless",Technology,Machines,1720.34,119.24,18,6,16.67,6.93,1601.1,2011-11-24,2014-09-06,ME-17320,Maria Etezadi,1,5,351.09
TEC-MA-10002459,"StarTech Printer, White",Technology,Machines,422.6,10.16,2,1,17.0,2.4,412.44,2013-07-16,2013-07-16,FW-14395,Fred Wasserman,1,2,422.6
TEC-MA-10002464,"Panasonic Printer, Durable",Technology,Machines,479.9,58.64,2,1,10.0,12.22,421.26,2011-02-16,2011-02-16,BW-11110,Bart Watters,1,2,479.9
TEC-MA-10002468,"Panasonic Inkjet, White",Technology,Machines,7141.5,37.26,26,4,12.5,0.52,7104.24,2011-01-08,2014-07-07,LR-17035,Lisa Ryan,1,7,2173.5
TEC-MA-10002471,"Epson Phone, Durable",Technology,Machines,1269.87,620.91,16,3,5.67,48.9,648.96,2011-08-12,2014-12-22,CD-11920,Carlos Daly,1,11,891.99
TEC-MA-10002520,"Panasonic Receipt Printer, White",Technology,Machines,1799.19,-173.01,19,4,21.75,-9.62,1972.2,2011-03-01,2012-12-25,TB-21625,Trudy Brown,1,7,751.65
TEC-MA-10002521,"Okidata Card Printer, Wireless",Technology,Machines,1186.85,-149.47,8,3,18.33,-12.59,1336.32,2013-02-19,2014-12-02,BG-11035,Barry Gonzalez,1,3,527.49
TEC-MA-10002525,"StarTech Phone, Durable",Technology,Machines,44.78,-100.06,3,1,70.0,-223.42,144.84,2014-10-17,2014-10-17,RB-19435,Richard Bierner,1,3,44.78
TEC-MA-10002538,"Okidata Phone, Wireless",Technology,Machines,208.44,-24.36,4,1,40.0,-11.69,232.8,2011-11-15,2011-11-15,RB-19360,Raymond Buch,1,4,208.44
TEC-MA-10002571,"Konica Phone, Durable",Technology,Machines,345.24,0.0,6,2,0.0,0.0,345.24,2013-03-15,2014-11-26,DB-13615,Doug Bickford,1,3,172.62
TEC-MA-10002614,"Okidata Receipt Printer, Wireless",Technology,Machines,1065.22,276.9,13,2,0.0,25.99,788.32,2013-03-12,2013-06-11,BF-11170,Ben Ferrer,1,8,655.52
TEC-MA-10002629,"Konica Inkjet, Wireless",Technology,Machines,1599.16,37.48,6,1,15.0,2.34,1561.68,2014-04-03,2014-04-03,SJ-20125,Sanjit Jacobs,1,6,1599.16
TEC-MA-10002633,"StarTech Inkjet, Durable",Technology,Machines,648.39,-198.15,3,2,33.5,-30.56,846.54,2011-10-25,2012-08-27,BM-11140,Becky Martin,1,2,498.3
TEC-MA-10002660,"Epson Phone, White",Technology,Machines,277.83,80.91,4,2,12.5,29.12,196.92,2011-12-30,2014-03-21,SG-20470,Sheri Gordon,1,2,142.88
TEC-MA-10002680,"Konica Inkjet, White",Technology,Machines,5391.84,1086.96,18,5,5.4,20.16,4304.88,2011-01-31,2014-12-26,SW-20275,Scott Williamson,1,7,2174.13
TEC-MA-10002686,"Okidata Card Printer, White",Technology,Machines,1507.18,11.92,13,4,28.75,0.79,1495.26,2012-04-26,2014-11-03,JW-16075,Julia West,1,3,522.72
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines,101.99,-71.4,2,1,70.0,-70.0,173.39,2011-10-10,2011-10-10,RB-19435,Richard Bierner,1,2,101.99
TEC-MA-10002701,"Konica Inkjet, Durable",Technology,Machines,1777.54,554.92,7,4,17.5,31.22,1222.62,2011-03-30,2014-10-23,AO-10810,Anthony O'Donnell,1,3,701.66
TEC-MA-10002710,"Okidata Printer, Durable",Technology,Machines,680.5,-236.46,8,3,46.67,-34.75,916.96,2011-02-24,2012-05-01,RB-19465,Rick Bensley,1,2,358.16
TEC-MA-10002711,"Epson Card Printer, Durable",Technology,Machines,2074.85,217.67,13,3,6.67,10.49,1857.18,2011-09-25,2014-11-14,PF-19120,Peter Fuller,1,7,1071.44
TEC-MA-10002712,"Okidata Printer, Wireless",Technology,Machines,1208.25,-163.89,7,2,25.0,-13.56,1372.14,2011-11-03,2014-11-18,MZ-17515,Mary Zewe,1,5,671.25
TEC-MA-10002722,"Epson Receipt Printer, Wireless",Technology,Machines,156.04,57.72,2,1,0.0,36.99,98.32,2013-05-07,2013-05-07,RD-19480,Rick Duston,1,2,156.04
TEC-MA-10002729,"StarTech Receipt Printer, Red",Technology,Machines,409.37,-222.69,11,3,50.0,-54.4,632.06,2013-09-24,2014-05-02,RM-19750,Roland Murray,1,5,215.46
TEC-MA-10002771,"StarTech Inkjet, White",Technology,Machines,4857.45,1342.05,21,5,23.0,27.63,3515.4,2011-03-21,2013-12-18,MS-17770,Maxwell Schwartz,1,5,1494.6
TEC-MA-10002779,"Panasonic Receipt Printer, Red",Technology,Machines,1581.87,678.72,15,5,8.0,42.91,903.15,2011-12-03,2014-01-06,HF-14995,Herbert Flentye,1,3,354.15
TEC-MA-10002780,"Okidata Inkjet, Wireless",Technology,Machines,2768.28,832.5,11,3,22.33,30.07,1935.78,2012-04-16,2012-10-05,KC-16540,Kelly Collister,1,7,1825.62
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines,479.99,56.0,2,1,40.0,11.67,423.99,2012-11-20,2012-11-20,GK-14620,Grace Kelly,1,2,479.99
TEC-MA-10002827,"StarTech Printer, Red",Technology,Machines,1583.25,-362.43,8,3,25.0,-22.89,1945.68,2013-06-14,2014-08-12,VT-21700,Valerie Takahito,1,3,759.96
TEC-MA-10002844,"Konica Calculator, Durable",Technology,Machines,103.5,36.18,3,1,0.0,34.96,67.32,2013-12-20,2013-12-20,EM-14095,Eudokia Martin,1,4,485.28
TEC-MA-10002844,"Okidata Receipt Printer, White",Technology,Machines,1207.13,-161.59,12,5,21.0,-13.39,1368.72,2013-07-09,2014-12-07,EM-14095,Eudokia Martin,1,4,485.28
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,917.9,393.26,11,2,10.0,42.84,524.64,2011-04-18,2012-09-26,GM-14500,Gene McClure,1,7,629.93
TEC-MA-10002864,"Okidata Calculator, White",Technology,Machines,1295.38,-146.2,29,6,15.83,-11.29,1441.59,2011-06-18,2014-11-25,JD-16015,Joy Daniels,1,9,410.67
TEC-MA-10002864,"Panasonic Card Printer, Durable",Technology,Machines,139.15,-86.99,3,1,60.0,-62.51,226.14,2013-10-15,2013-10-15,JD-16015,Joy Daniels,1,9,410.67
TEC-MA-10002871,"Panasonic Receipt Printer, Red",Technology,Machines,1688.12,465.92,15,7,8.57,27.6,1222.2,2012-01-31,2014-02-05,RB-19705,Roger Barcio,1,3,354.15
TEC-MA-10002874,"Epson Receipt Printer, Wireless",Technology,Machines,2369.86,324.01,23,4,8.75,13.67,2045.85,2011-02-02,2014-10-05,LC-16960,Lindsay Castell,1,9,789.95
